,session,participant,time,device_ts,system_ts,left_x,left_y,left_pupil,right_x,right_y,right_pupil
46270,3,2,83528.02617403801,84282000000.0,75093810000.0,,,,,,
46271,3,2,83528.04284612725,84282016000.0,75093830000.0,,,,,,
46272,3,2,83528.05951821648,84282030000.0,75093840000.0,,,,,,
46273,3,2,83528.07619030571,84282050000.0,75093860000.0,,,,,,
46274,3,2,83528.09286239494,84282065000.0,75093880000.0,,,,,,
46275,3,2,83528.10953448417,84282080000.0,75093890000.0,,,,,,
46276,3,2,83528.12620657342,84282100000.0,75093910000.0,,,,,,
46277,3,2,83528.14287866265,84282110000.0,75093926000.0,,,,,,
46278,3,2,83528.15955075188,84282130000.0,75093940000.0,,,,,,
46279,3,2,83528.17622284111,84282155000.0,75093960000.0,,,,,,
46280,3,2,83528.19289493034,84282170000.0,75093975000.0,,,,,,
46281,3,2,83528.20956701957,84282190000.0,75093990000.0,,,,,,
46282,3,2,83528.22623910882,84282204000.0,75094010000.0,,,,,,
46283,3,2,83528.24291119805,84282220000.0,75094024000.0,,,,,,
46284,3,2,83528.25958328728,84282240000.0,75094040000.0,,,,,,
46285,3,2,83528.2762553765,84282250000.0,75094060000.0,,,,,,
46286,3,2,83528.29292746574,84282270000.0,75094070000.0,,,,,,
46287,3,2,83528.30959955498,84282290000.0,75094090000.0,,,,,,
46288,3,2,83528.32627164421,84282300000.0,75094114000.0,,,,,,
46289,3,2,83528.34294373344,84282320000.0,75094130000.0,,,,,,
46290,3,2,83528.35961582267,84282335000.0,75094150000.0,,,,,,
46291,3,2,83528.3762879119,84282350000.0,75094160000.0,,,,,,
46292,3,2,83528.39296000115,84282370000.0,75094180000.0,,,,,,
46293,3,2,83528.40963209038,84282384000.0,75094200000.0,,,,,,
46294,3,2,83528.42630417961,84282400000.0,75094210000.0,,,,,,
46295,3,2,83528.44297626884,84282420000.0,75094230000.0,,,,,,
46296,3,2,83528.45964835807,84282430000.0,75094245000.0,,,,,,
46297,3,2,83528.47632044731,84282450000.0,75094260000.0,,,,,,
46298,3,2,83528.49299253654,84282470000.0,75094280000.0,,,,,,
46299,3,2,83528.50966462577,84282480000.0,75094295000.0,,,,,,
46300,3,2,83528.526336715,84282500000.0,75094310000.0,,,,,,
46301,3,2,83528.54300880423,84282515000.0,75094330000.0,,,,,,
46302,3,2,83528.55968089348,84282530000.0,75094340000.0,,,,,,
46303,3,2,83528.57635298271,84282550000.0,75094360000.0,,,,,,
46304,3,2,83528.59302507194,84282565000.0,75094380000.0,,,,,,
46305,3,2,83528.60969716117,84282580000.0,75094390000.0,,,,,,
46306,3,2,83528.6263692504,84282600000.0,75094410000.0,,,,,,
46307,3,2,83528.64304133964,84282610000.0,75094426000.0,,,,,,
46308,3,2,83528.65971342887,84282630000.0,75094440000.0,,,,,,
46309,3,2,83528.6763855181,84282655000.0,75094460000.0,,,,,,
46310,3,2,83528.69305760734,84282670000.0,75094475000.0,,,,,,
46311,3,2,83528.70972969657,84282690000.0,75094490000.0,,,,,,
46312,3,2,83528.72640178581,84282700000.0,75094510000.0,,,,,,
46313,3,2,83528.74307387504,84282720000.0,75094520000.0,,,,,,
46314,3,2,83528.75974596427,84282740000.0,75094540000.0,,,,,,
46315,3,2,83528.7764180535,84282750000.0,75094560000.0,,,,,,
46316,3,2,83528.79309014273,84282770000.0,75094570000.0,,,,,,
46317,3,2,83528.80976223198,84282786000.0,75094590000.0,,,,,,
46318,3,2,83528.8264343212,84282800000.0,75094606000.0,,,,,,
46319,3,2,83528.84310641044,84282820000.0,75094630000.0,,,,,,
46320,3,2,83528.85977849967,84282835000.0,75094650000.0,,,,,,
46321,3,2,83528.8764505889,84282850000.0,75094660000.0,,,,,,
46322,3,2,83528.89312267814,84282870000.0,75094680000.0,,,,,,
46323,3,2,83528.90979476737,84282880000.0,75094700000.0,,,,,,
46324,3,2,83528.9264668566,84282900000.0,75094710000.0,,,,,,
46325,3,2,83528.94313894583,84282920000.0,75094730000.0,,,,,,
46326,3,2,83528.95981103506,84282930000.0,75094745000.0,,,,,,
46327,3,2,83528.97648312431,84282950000.0,75094760000.0,,,,,,
46328,3,2,83528.99315521354,84282970000.0,75094780000.0,,,,,,
46329,3,2,83529.00982730277,84282980000.0,75094794000.0,,,,,,
46330,3,2,83529.026499392,84283000000.0,75094810000.0,,,,,,
46331,3,2,83529.04317148123,84283015000.0,75094830000.0,,,,,,
46332,3,2,83529.05984357046,84283030000.0,75094840000.0,,,,,,
46333,3,2,83529.0765156597,84283050000.0,75094860000.0,,,,,,
46334,3,2,83529.09318774893,84283064000.0,75094880000.0,,,,,,
46335,3,2,83529.10985983816,84283080000.0,75094890000.0,,,,,,
46336,3,2,83529.1265319274,84283100000.0,75094910000.0,,,,,,
46337,3,2,83529.14320401663,84283110000.0,75094925000.0,,,,,,
46338,3,2,83529.15987610587,84283130000.0,75094940000.0,,,,,,
46339,3,2,83529.1765481951,84283154000.0,75094960000.0,,,,,,
46340,3,2,83529.19322028433,84283170000.0,75094974000.0,,,,,,
46341,3,2,83529.20989237356,84283190000.0,75094990000.0,,,,,,
46342,3,2,83529.22656446279,84283200000.0,75095010000.0,,,,,,
46343,3,2,83529.24323655204,84283220000.0,75095020000.0,,,,,,
46344,3,2,83529.25990864127,84283240000.0,75095040000.0,,,,,,
46345,3,2,83529.2765807305,84283250000.0,75095060000.0,,,,,,
46346,3,2,83529.29325281973,84283270000.0,75095070000.0,,,,,,
46347,3,2,83529.30992490896,84283286000.0,75095090000.0,,,,,,
46348,3,2,83529.3265969982,84283300000.0,75095106000.0,,,,,,
46349,3,2,83529.34326908743,84283320000.0,75095130000.0,,,,,,
46350,3,2,83529.35994117666,84283335000.0,75095150000.0,,,,,,
46351,3,2,83529.3766132659,84283350000.0,75095160000.0,,,,,,
46352,3,2,83529.39328535512,84283370000.0,75095180000.0,,,,,,
46353,3,2,83529.40995744437,84283380000.0,75095196000.0,,,,,,
46354,3,2,83529.4266295336,84283400000.0,75095210000.0,,,,,,
46355,3,2,83529.44330162283,84283420000.0,75095230000.0,,,,,,
46356,3,2,83529.45997371206,84283430000.0,75095245000.0,,,,,,
46357,3,2,83529.47664580129,84283450000.0,75095260000.0,,,,,,
46358,3,2,83529.49331789053,84283466000.0,75095280000.0,,,,,,
46359,3,2,83529.50998997976,84283480000.0,75095290000.0,,,,,,
46360,3,2,83529.526662069,84283500000.0,75095310000.0,,,,,,
46361,3,2,83529.54333415822,84283515000.0,75095330000.0,,,,,,
46362,3,2,83529.56000624746,84283530000.0,75095340000.0,,,,,,
46363,3,2,83529.5766783367,84283550000.0,75095360000.0,,,,,,
46364,3,2,83529.59335042593,84283560000.0,75095376000.0,,,,,,
46365,3,2,83529.61002251516,84283580000.0,75095390000.0,,,,,,
46366,3,2,83529.62669460439,84283600000.0,75095410000.0,,,,,,
46367,3,2,83529.64336669362,84283610000.0,75095425000.0,,,,,,
46368,3,2,83529.66003878287,84283630000.0,75095440000.0,,,,,,
46369,3,2,83529.6767108721,84283650000.0,75095460000.0,,,,,,
46370,3,2,83529.69338296133,84283670000.0,75095474000.0,,,,,,
46371,3,2,83529.71005505056,84283690000.0,75095490000.0,,,,,,
46372,3,2,83529.72672713979,84283700000.0,75095510000.0,,,,,,
46373,3,2,83529.74339922903,84283720000.0,75095520000.0,,,,,,
46374,3,2,83529.76007131826,84283740000.0,75095540000.0,,,,,,
46375,3,2,83529.77674340749,84283750000.0,75095560000.0,,,,,,
46376,3,2,83529.79341549672,84283770000.0,75095570000.0,,,,,,
46377,3,2,83529.81008758595,84283785000.0,75095590000.0,,,,,,
46378,3,2,83529.8267596752,84283800000.0,75095605000.0,,,,,,
46379,3,2,83529.84343176443,84283820000.0,75095630000.0,,,,,,
46380,3,2,83529.86010385366,84283834000.0,75095650000.0,,,,,,
46381,3,2,83529.87677594289,84283850000.0,75095660000.0,,,,,,
46382,3,2,83529.89344803212,84283870000.0,75095680000.0,,,,,,
46383,3,2,83529.91012012136,84283880000.0,75095695000.0,,,,,,
46384,3,2,83529.9267922106,84283900000.0,75095710000.0,,,,,,
46385,3,2,83529.94346429982,84283920000.0,75095730000.0,,,,,,
46386,3,2,83529.96013638905,84283930000.0,75095745000.0,,,,,,
46387,3,2,83529.97680847828,84283950000.0,75095760000.0,,,,,,
46388,3,2,83529.99348056753,84283965000.0,75095780000.0,,,,,,
46389,3,2,83530.01015265676,84283980000.0,75095790000.0,,,,,,
46390,3,2,83530.02682474599,84284000000.0,75095810000.0,,,,,,
46391,3,2,83530.04349683522,84284015000.0,75095830000.0,,,,,,
46392,3,2,83530.06016892445,84284030000.0,75095840000.0,,,,,,
46393,3,2,83530.07684101368,84284050000.0,75095860000.0,,,,,,
46394,3,2,83530.09351310293,84284060000.0,75095876000.0,,,,,,
46395,3,2,83530.11018519216,84284080000.0,75095890000.0,,,,,,
46396,3,2,83530.12685728139,84284100000.0,75095910000.0,,,,,,
46397,3,2,83530.14352937062,84284110000.0,75095925000.0,,,,,,
46398,3,2,83530.16020145985,84284130000.0,75095940000.0,,,,,,
46399,3,2,83530.17687354909,84284146000.0,75095960000.0,,,,,,
46400,3,2,83530.19354563832,84284170000.0,75095970000.0,,,,,,
46401,3,2,83530.21021772755,84284190000.0,75095990000.0,,,,,,
46402,3,2,83530.22688981678,84284200000.0,75096010000.0,,,,,,
46403,3,2,83530.24356190601,84284220000.0,75096020000.0,,,,,,
46404,3,2,83530.26023399526,84284236000.0,75096040000.0,,,,,,
46405,3,2,83530.27690608449,84284250000.0,75096056000.0,,,,,,
46406,3,2,83530.29357817372,84284270000.0,75096070000.0,,,,,,
46407,3,2,83530.31025026295,84284285000.0,75096090000.0,,,,,,
46408,3,2,83530.32692235218,84284300000.0,75096105000.0,,,,,,
46409,3,2,83530.34359444142,84284320000.0,75096120000.0,,,,,,
46410,3,2,83530.36026653065,84284330000.0,75096150000.0,,,,,,
46411,3,2,83530.37693861988,84284350000.0,75096160000.0,,,,,,
46412,3,2,83530.39361070911,84284370000.0,75096180000.0,,,,,,
46413,3,2,83530.41028279834,84284380000.0,75096195000.0,,,,,,
46414,3,2,83530.42695488759,84284400000.0,75096210000.0,,,,,,
46415,3,2,83530.44362697682,84284420000.0,75096230000.0,,,,,,
46416,3,2,83530.46029906605,84284430000.0,75096244000.0,,,,,,
46417,3,2,83530.47697115528,84284450000.0,75096260000.0,,,,,,
46418,3,2,83530.49364324451,84284465000.0,75096280000.0,,,,,,
46419,3,2,83530.51031533375,84284480000.0,75096290000.0,,,,,,
46420,3,2,83530.52698742299,84284500000.0,75096310000.0,,,,,,
46421,3,2,83530.54365951222,84284514000.0,75096330000.0,,,,,,
46422,3,2,83530.56033160145,84284530000.0,75096340000.0,,,,,,
46423,3,2,83530.57700369068,84284550000.0,75096360000.0,,,,,,
46424,3,2,83530.59367577992,84284560000.0,75096375000.0,,,,,,
46425,3,2,83530.61034786915,84284580000.0,75096390000.0,,,,,,
46426,3,2,83530.62701995838,84284600000.0,75096410000.0,,,,,,
46427,3,2,83530.64369204761,84284610000.0,75096424000.0,,,,,,
46428,3,2,83530.66036413684,84284630000.0,75096440000.0,,,,,,
46429,3,2,83530.67703622609,84284645000.0,75096460000.0,,,,,,
46430,3,2,83530.69370831532,84284670000.0,75096470000.0,,,,,,
46431,3,2,83530.71038040455,84284690000.0,75096490000.0,,,,,,
46432,3,2,83530.72705249378,84284700000.0,75096510000.0,,,,,,
46433,3,2,83530.74372458301,84284720000.0,75096520000.0,,,,,,
46434,3,2,83530.76039667225,84284735000.0,75096540000.0,,,,,,
46435,3,2,83530.77706876148,84284750000.0,75096556000.0,,,,,,
46436,3,2,83530.79374085071,84284770000.0,75096570000.0,,,,,,
46437,3,2,83530.81041293994,84284785000.0,75096590000.0,,,,,,
46438,3,2,83530.82708502917,84284800000.0,75096605000.0,,,,,,
46439,3,2,83530.84375711842,84284820000.0,75096620000.0,,,,,,
46440,3,2,83530.86042920765,84284830000.0,75096646000.0,,,,,,
46441,3,2,83530.87710129688,84284850000.0,75096660000.0,,,,,,
46442,3,2,83530.89377338611,84284870000.0,75096680000.0,,,,,,
46443,3,2,83530.91044547534,84284880000.0,75096695000.0,,,,,,
46444,3,2,83530.92711756457,84284900000.0,75096710000.0,,,,,,
46445,3,2,83530.94378965381,84284916000.0,75096730000.0,,,,,,
46446,3,2,83530.96046174305,84284930000.0,75096740000.0,,,,,,
46447,3,2,83530.97713383228,84284950000.0,75096760000.0,,,,,,
46448,3,2,83530.9938059215,84284965000.0,75096780000.0,,,,,,
46449,3,2,83531.01047801074,84284980000.0,75096790000.0,,,,,,
46450,3,2,83531.02715009998,84285000000.0,75096810000.0,,,,,,
46451,3,2,83531.04382218921,84285010000.0,75096826000.0,,,,,,
46452,3,2,83531.06049427844,84285030000.0,75096840000.0,,,,,,
46453,3,2,83531.07716636767,84285050000.0,75096860000.0,,,,,,
46454,3,2,83531.0938384569,84285060000.0,75096875000.0,,,,,,
46455,3,2,83531.11051054615,84285080000.0,75096890000.0,,,,,,
46456,3,2,83531.12718263538,84285100000.0,75096910000.0,,,,,,
46457,3,2,83531.1438547246,84285110000.0,75096924000.0,,,,,,
46458,3,2,83531.16052681384,84285130000.0,75096940000.0,,,,,,
46459,3,2,83531.17719890307,84285145000.0,75096960000.0,,,,,,
46460,3,2,83531.19387099231,84285170000.0,75096970000.0,,,,,,
46461,3,2,83531.21054308154,84285190000.0,75096990000.0,,,,,,
46462,3,2,83531.22721517077,84285200000.0,75097010000.0,,,,,,
46463,3,2,83531.24388726,84285220000.0,75097020000.0,,,,,,
46464,3,2,83531.26055934923,84285235000.0,75097040000.0,,,,,,
46465,3,2,83531.27723143848,84285250000.0,75097055000.0,,,,,,
46466,3,2,83531.29390352771,84285270000.0,75097070000.0,,,,,,
46467,3,2,83531.31057561694,84285284000.0,75097090000.0,,,,,,
46468,3,2,83531.32724770617,84285300000.0,75097104000.0,,,,,,
46469,3,2,83531.3439197954,84285320000.0,75097120000.0,,,,,,
46470,3,2,83531.36059188464,84285330000.0,75097145000.0,,,,,,
46471,3,2,83531.37726397387,84285350000.0,75097160000.0,,,,,,
46472,3,2,83531.3939360631,84285370000.0,75097180000.0,,,,,,
46473,3,2,83531.41060815234,84285380000.0,75097194000.0,,,,,,
46474,3,2,83531.42728024157,84285400000.0,75097210000.0,,,,,,
46475,3,2,83531.44395233081,84285415000.0,75097230000.0,,,,,,
46476,3,2,83531.46062442004,84285430000.0,75097240000.0,,,,,,
46477,3,2,83531.47729650927,84285450000.0,75097260000.0,,,,,,
46478,3,2,83531.4939685985,84285465000.0,75097280000.0,,,,,,
46479,3,2,83531.51064068773,84285480000.0,75097290000.0,,,,,,
46480,3,2,83531.52731277698,84285500000.0,75097310000.0,,,,,,
46481,3,2,83531.5439848662,84285510000.0,75097326000.0,,,,,,
46482,3,2,83531.56065695544,84285530000.0,75097340000.0,,,,,,
46483,3,2,83531.57732904467,84285550000.0,75097360000.0,,,,,,
46484,3,2,83531.5940011339,84285560000.0,75097375000.0,,,,,,
46485,3,2,83531.61067322314,84285580000.0,75097390000.0,,,,,,
46486,3,2,83531.62734531237,84285596000.0,75097410000.0,,,,,,
46487,3,2,83531.6440174016,84285610000.0,75097420000.0,,,,,,
46488,3,2,83531.66068949083,84285630000.0,75097440000.0,,,,,,
46489,3,2,83531.67736158006,84285645000.0,75097460000.0,,,,,,
46490,3,2,83531.69403366931,84285660000.0,75097470000.0,,,,,,
46491,3,2,83531.71070575854,84285686000.0,75097490000.0,,,,,,
46492,3,2,83531.72737784777,84285700000.0,75097506000.0,,,,,,
46493,3,2,83531.744049937,84285720000.0,75097520000.0,,,,,,
46494,3,2,83531.76072202623,84285735000.0,75097540000.0,,,,,,
46495,3,2,83531.77739411547,84285750000.0,75097555000.0,,,,,,
46496,3,2,83531.7940662047,84285770000.0,75097570000.0,,,,,,
46497,3,2,83531.81073829393,84285780000.0,75097590000.0,,,,,,
46498,3,2,83531.82741038316,84285800000.0,75097600000.0,,,,,,
46499,3,2,83531.8440824724,84285820000.0,75097620000.0,,,,,,
46500,3,2,83531.86075456164,84285830000.0,75097645000.0,,,,,,
46501,3,2,83531.87742665087,84285850000.0,75097660000.0,,,,,,
46502,3,2,83531.8940987401,84285870000.0,75097680000.0,,,,,,
46503,3,2,83531.91077082933,84285880000.0,75097694000.0,,,,,,
46504,3,2,83531.92744291856,84285900000.0,75097710000.0,,,,,,
46505,3,2,83531.94411500779,84285915000.0,75097730000.0,,,,,,
46506,3,2,83531.96078709704,84285930000.0,75097740000.0,,,,,,
46507,3,2,83531.97745918627,84285950000.0,75097760000.0,,,,,,
46508,3,2,83531.9941312755,84285964000.0,75097780000.0,,,,,,
46509,3,2,83532.01080336473,84285980000.0,75097790000.0,,,,,,
46510,3,2,83532.02747545396,84286000000.0,75097810000.0,,,,,,
46511,3,2,83532.0441475432,84286010000.0,75097825000.0,,,,,,
46512,3,2,83532.06081963243,84286030000.0,75097840000.0,,,,,,
46513,3,2,83532.07749172166,84286050000.0,75097860000.0,,,,,,
46514,3,2,83532.09416381089,84286060000.0,75097874000.0,,,,,,
46515,3,2,83532.11083590012,84286080000.0,75097890000.0,,,,,,
46516,3,2,83532.12750798937,84286095000.0,75097910000.0,,,,,,
46517,3,2,83532.1441800786,84286110000.0,75097920000.0,,,,,,
46518,3,2,83532.16085216783,84286130000.0,75097940000.0,,,,,,
46519,3,2,83532.17752425706,84286145000.0,75097960000.0,,,,,,
46520,3,2,83532.19419634629,84286160000.0,75097970000.0,,,,,,
46521,3,2,83532.21086843553,84286185000.0,75097990000.0,,,,,,
46522,3,2,83532.22754052476,84286200000.0,75098006000.0,,,,,,
46523,3,2,83532.244212614,84286220000.0,75098020000.0,,,,,,
46524,3,2,83532.26088470322,84286235000.0,75098040000.0,,,,,,
46525,3,2,83532.27755679245,84286250000.0,75098055000.0,,,,,,
46526,3,2,83532.2942288817,84286270000.0,75098070000.0,,,,,,
46527,3,2,83532.31090097093,84286280000.0,75098090000.0,,,,,,
46528,3,2,83532.32757306016,84286300000.0,75098100000.0,,,,,,
46529,3,2,83532.34424514939,84286320000.0,75098120000.0,,,,,,
46530,3,2,83532.36091723862,84286330000.0,75098140000.0,,,,,,
46531,3,2,83532.37758932787,84286350000.0,75098160000.0,,,,,,
46532,3,2,83532.3942614171,84286366000.0,75098180000.0,,,,,,
46533,3,2,83532.41093350633,84286380000.0,75098190000.0,,,,,,
46534,3,2,83532.42760559556,84286400000.0,75098210000.0,,,,,,
46535,3,2,83532.44427768479,84286415000.0,75098230000.0,,,,,,
46536,3,2,83532.46094977403,84286430000.0,75098240000.0,,,,,,
46537,3,2,83532.47762186326,84286450000.0,75098260000.0,,,,,,
46538,3,2,83532.49429395249,84286460000.0,75098276000.0,,,,,,
46539,3,2,83532.51096604172,84286480000.0,75098290000.0,,,,,,
46540,3,2,83532.52763813095,84286500000.0,75098310000.0,,,,,,
46541,3,2,83532.5443102202,84286510000.0,75098325000.0,,,,,,
46542,3,2,83532.56098230943,84286530000.0,75098340000.0,,,,,,
46543,3,2,83532.57765439866,84286550000.0,75098360000.0,,,,,,
46544,3,2,83532.59432648789,84286560000.0,75098374000.0,,,,,,
46545,3,2,83532.61099857712,84286580000.0,75098390000.0,,,,,,
46546,3,2,83532.62767066636,84286595000.0,75098410000.0,,,,,,
46547,3,2,83532.6443427556,84286610000.0,75098420000.0,,,,,,
46548,3,2,83532.66101484482,84286630000.0,75098440000.0,,,,,,
46549,3,2,83532.67768693405,84286644000.0,75098460000.0,,,,,,
46550,3,2,83532.69435902328,84286660000.0,75098470000.0,,,,,,
46551,3,2,83532.71103111253,84286685000.0,75098490000.0,,,,,,
46552,3,2,83532.72770320176,84286700000.0,75098505000.0,,,,,,
46553,3,2,83532.74437529099,84286720000.0,75098520000.0,,,,,,
46554,3,2,83532.76104738022,84286734000.0,75098540000.0,,,,,,
46555,3,2,83532.77771946945,84286750000.0,75098554000.0,,,,,,
46556,3,2,83532.79439155868,84286770000.0,75098570000.0,,,,,,
46557,3,2,83532.81106364793,84286780000.0,75098590000.0,,,,,,
46558,3,2,83532.82773573716,84286800000.0,75098600000.0,,,,,,
46559,3,2,83532.84440782639,84286820000.0,75098620000.0,,,,,,
46560,3,2,83532.86107991562,84286830000.0,75098640000.0,,,,,,
46561,3,2,83532.87775200485,84286850000.0,75098660000.0,,,,,,
46562,3,2,83532.89442409409,84286865000.0,75098680000.0,,,,,,
46563,3,2,83532.91109618332,84286880000.0,75098690000.0,,,,,,
46564,3,2,83532.92776827255,84286900000.0,75098710000.0,,,,,,
46565,3,2,83532.94444036178,84286915000.0,75098730000.0,,,,,,
46566,3,2,83532.96111245101,84286930000.0,75098740000.0,,,,,,
46567,3,2,83532.97778454026,84286950000.0,75098760000.0,,,,,,
46568,3,2,83532.99445662949,84286960000.0,75098776000.0,,,,,,
46569,3,2,83533.01112871872,84286980000.0,75098790000.0,,,,,,
46570,3,2,83533.02780080795,84287000000.0,75098810000.0,,,,,,
46571,3,2,83533.04447289718,84287010000.0,75098825000.0,,,,,,
46572,3,2,83533.06114498642,84287030000.0,75098840000.0,,,,,,
46573,3,2,83533.07781707565,84287046000.0,75098860000.0,,,,,,
46574,3,2,83533.09448916488,84287060000.0,75098870000.0,,,,,,
46575,3,2,83533.11116125411,84287080000.0,75098890000.0,,,,,,
46576,3,2,83533.12783334334,84287095000.0,75098910000.0,,,,,,
46577,3,2,83533.14450543259,84287110000.0,75098920000.0,,,,,,
46578,3,2,83533.16117752182,84287130000.0,75098940000.0,,,,,,
46579,3,2,83533.17784961105,84287140000.0,75098956000.0,,,,,,
46580,3,2,83533.19452170028,84287160000.0,75098970000.0,,,,,,
46581,3,2,83533.21119378951,84287185000.0,75098990000.0,,,,,,
46582,3,2,83533.22786587875,84287200000.0,75099005000.0,,,,,,
46583,3,2,83533.24453796798,84287220000.0,75099020000.0,,,,,,
46584,3,2,83533.26121005722,84287230000.0,75099040000.0,,,,,,
46585,3,2,83533.27788214645,84287250000.0,75099050000.0,,,,,,
46586,3,2,83533.29455423568,84287270000.0,75099070000.0,,,,,,
46587,3,2,83533.31122632492,84287280000.0,75099090000.0,,,,,,
46588,3,2,83533.32789841415,84287300000.0,75099100000.0,,,,,,
46589,3,2,83533.34457050338,84287320000.0,75099120000.0,,,,,,
46590,3,2,83533.36124259261,84287330000.0,75099140000.0,,,,,,
46591,3,2,83533.37791468184,84287350000.0,75099160000.0,,,,,,
46592,3,2,83533.39458677109,84287365000.0,75099180000.0,,,,,,
46593,3,2,83533.41125886032,84287380000.0,75099190000.0,,,,,,
46594,3,2,83533.42793094955,84287400000.0,75099210000.0,,,,,,
46595,3,2,83533.44460303878,84287414000.0,75099230000.0,,,,,,
46596,3,2,83533.46127512801,84287430000.0,75099240000.0,,,,,,
46597,3,2,83533.47794721725,84287450000.0,75099260000.0,,,,,,
46598,3,2,83533.49461930648,84287460000.0,75099275000.0,,,,,,
46599,3,2,83533.51129139571,84287480000.0,75099290000.0,,,,,,
46600,3,2,83533.52796348494,84287500000.0,75099310000.0,,,,,,
46601,3,2,83533.54463557417,84287510000.0,75099324000.0,,,,,,
46602,3,2,83533.56130766342,84287530000.0,75099340000.0,,,,,,
46603,3,2,83533.57797975265,84287545000.0,75099360000.0,,,,,,
46604,3,2,83533.59465184188,84287560000.0,75099370000.0,,,,,,
46605,3,2,83533.61132393111,84287580000.0,75099390000.0,,,,,,
46606,3,2,83533.62799602034,84287594000.0,75099410000.0,,,,,,
46607,3,2,83533.64466810958,84287610000.0,75099420000.0,,,,,,
46608,3,2,83533.66134019881,84287630000.0,75099440000.0,,,,,,
46609,3,2,83533.67801228804,84287640000.0,75099455000.0,,,,,,
46610,3,2,83533.69468437727,84287660000.0,75099470000.0,,,,,,
46611,3,2,83533.7113564665,84287680000.0,75099490000.0,,,,,,
46612,3,2,83533.72802855574,84287700000.0,75099505000.0,,,,,,
46613,3,2,83533.74470064498,84287720000.0,75099520000.0,,,,,,
46614,3,2,83533.76137273421,84287730000.0,75099540000.0,,,,,,
46615,3,2,83533.77804482344,84287750000.0,75099550000.0,,,,,,
46616,3,2,83533.79471691267,84287770000.0,75099570000.0,,,,,,
46617,3,2,83533.8113890019,84287780000.0,75099590000.0,,,,,,
46618,3,2,83533.82806109115,84287800000.0,75099600000.0,,,,,,
46619,3,2,83533.84473318038,84287816000.0,75099620000.0,,,,,,
46620,3,2,83533.8614052696,84287830000.0,75099636000.0,,,,,,
46621,3,2,83533.87807735884,84287850000.0,75099650000.0,,,,,,
46622,3,2,83533.89474944807,84287865000.0,75099680000.0,,,,,,
46623,3,2,83533.91142153731,84287880000.0,75099690000.0,,,,,,
46624,3,2,83533.92809362654,84287900000.0,75099710000.0,,,,,,
46625,3,2,83533.94476571577,84287910000.0,75099726000.0,,,,,,
46626,3,2,83533.961437805,84287930000.0,75099740000.0,,,,,,
46627,3,2,83533.97810989423,84287950000.0,75099760000.0,,,,,,
46628,3,2,83533.99478198348,84287960000.0,75099775000.0,,,,,,
46629,3,2,83534.01145407271,84287980000.0,75099790000.0,,,,,,
46630,3,2,83534.02812616194,84288000000.0,75099810000.0,,,,,,
46631,3,2,83534.04479825117,84288010000.0,75099824000.0,,,,,,
46632,3,2,83534.0614703404,84288030000.0,75099840000.0,,,,,,
46633,3,2,83534.07814242964,84288045000.0,75099860000.0,,,,,,
46634,3,2,83534.09481451887,84288060000.0,75099870000.0,,,,,,
46635,3,2,83534.1114866081,84288080000.0,75099890000.0,,,,,,
46636,3,2,83534.12815869733,84288094000.0,75099910000.0,,,,,,
46637,3,2,83534.14483078656,84288110000.0,75099920000.0,,,,,,
46638,3,2,83534.16150287581,84288130000.0,75099940000.0,,,,,,
46639,3,2,83534.17817496504,84288140000.0,75099955000.0,,,,,,
46640,3,2,83534.19484705427,84288160000.0,75099970000.0,,,,,,
46641,3,2,83534.2115191435,84288180000.0,75099990000.0,,,,,,
46642,3,2,83534.22819123273,84288200000.0,75100004000.0,,,,,,
46643,3,2,83534.24486332198,84288220000.0,75100020000.0,,,,,,
46644,3,2,83534.2615354112,84288230000.0,75100040000.0,,,,,,
46645,3,2,83534.27820750044,84288250000.0,75100050000.0,,,,,,
46646,3,2,83534.29487958967,84288270000.0,75100070000.0,,,,,,
46647,3,2,83534.3115516789,84288280000.0,75100090000.0,,,,,,
46648,3,2,83534.32822376814,84288300000.0,75100100000.0,,,,,,
46649,3,2,83534.34489585737,84288315000.0,75100120000.0,,,,,,
46650,3,2,83534.3615679466,84288330000.0,75100135000.0,,,,,,
46651,3,2,83534.37824003583,84288350000.0,75100150000.0,,,,,,
46652,3,2,83534.39491212506,84288365000.0,75100180000.0,,,,,,
46653,3,2,83534.41158421431,84288380000.0,75100190000.0,,,,,,
46654,3,2,83534.42825630354,84288400000.0,75100210000.0,,,,,,
46655,3,2,83534.44492839277,84288410000.0,75100226000.0,,,,,,
46656,3,2,83534.461600482,84288430000.0,75100240000.0,,,,,,
46657,3,2,83534.47827257123,84288450000.0,75100260000.0,,,,,,
46658,3,2,83534.49494466047,84288460000.0,75100275000.0,,,,,,
46659,3,2,83534.5116167497,84288480000.0,75100290000.0,,,,,,
46660,3,2,83534.52828883893,84288496000.0,75100310000.0,,,,,,
46661,3,2,83534.54496092816,84288510000.0,75100320000.0,,,,,,
46662,3,2,83534.5616330174,84288530000.0,75100340000.0,,,,,,
46663,3,2,83534.57830510664,84288545000.0,75100360000.0,,,,,,
46664,3,2,83534.59497719587,84288560000.0,75100370000.0,,,,,,
46665,3,2,83534.6116492851,84288580000.0,75100390000.0,,,,,,
46666,3,2,83534.62832137433,84288590000.0,75100406000.0,,,,,,
46667,3,2,83534.64499346356,84288610000.0,75100420000.0,,,,,,
