,session,participant,time,channel_0
225,3,2,82996.70005820759,MouseButtonLeft released
226,3,2,82996.83005246012,MouseButtonMiddle pressed
227,3,2,82996.96009381322,MouseButtonMiddle released
228,3,2,83000.82234934047,MouseButtonLeft pressed
229,3,2,83000.98243115234,MouseButtonLeft released
230,3,2,83001.24846702964,MouseButtonLeft pressed
231,3,2,83001.38147961821,MouseButtonLeft released
232,3,2,83001.6374080748,MouseWheelDown120 pressed
233,3,2,83001.68339842407,MouseButtonMiddle pressed
234,3,2,83001.79351623921,MouseButtonMiddle released
235,3,2,83001.90342615188,MouseButtonMiddle pressed
236,3,2,83001.9965289638,MouseButtonMiddle released
237,3,2,83002.1064996772,MouseButtonMiddle pressed
238,3,2,83002.17744172446,MouseButtonMiddle released
239,3,2,83002.2954461338,MouseButtonMiddle pressed
240,3,2,83002.39048356884,MouseButtonMiddle released
241,3,2,83002.52948472895,MouseButtonMiddle pressed
242,3,2,83002.6555711348,MouseButtonMiddle released
243,3,2,83002.83357476072,MouseButtonMiddle pressed
244,3,2,83002.96151928877,MouseButtonMiddle released
245,3,2,83007.73583460884,MouseButtonLeft pressed
246,3,2,83008.33392785193,MouseButtonLeft released
247,3,2,83008.65998364604,MouseButtonLeft pressed
248,3,2,83009.01998604559,MouseButtonLeft released
249,3,2,83009.57504847474,MouseButtonLeft pressed
250,3,2,83010.49512796332,MouseButtonLeft released
251,3,2,83013.37123911298,MouseButtonMiddle pressed
252,3,2,83013.5233036291,MouseButtonMiddle released
253,3,2,83016.91853517864,MouseButtonLeft pressed
254,3,2,83017.47962407979,MouseButtonLeft released
255,3,2,83017.54954361483,MouseWheelUp120 pressed
256,3,2,83017.55957693467,MouseButtonMiddle pressed
257,3,2,83017.71958664568,MouseButtonMiddle released
258,3,2,83025.59817644038,MouseButtonLeft pressed
259,3,2,83025.71328191509,MouseButtonLeft released
260,3,2,83026.02526144109,MouseButtonLeft pressed
261,3,2,83026.14219083759,MouseButtonLeft released
262,3,2,83026.71228264624,MouseButtonMiddle pressed
263,3,2,83026.8262942079,MouseButtonMiddle released
