,session,participant,time,channel_0
534,3,3,82924.13307084954,TAB pressed
535,3,3,82924.95404879012,TAB released
536,3,3,82926.30606844842,Q pressed
537,3,3,82926.36605204277,W pressed
538,3,3,82926.46511201972,Q released
539,3,3,82926.61105979577,X pressed
540,3,3,82926.77405812604,X released
541,3,3,82927.12827570733,3 pressed
542,3,3,82927.25307026801,3 released
543,3,3,82927.2710721364,W released
544,3,3,82927.74108394417,X pressed
545,3,3,82927.86607530777,X released
546,3,3,82931.43115466228,W pressed
547,3,3,82931.69413368324,1 pressed
548,3,3,82931.80511533795,1 released
549,3,3,82931.81412327226,D pressed
550,3,3,82931.82614275145,D released
551,3,3,82932.149122267,X pressed
552,3,3,82932.32015611709,X released
553,3,3,82932.5801677938,3 pressed
554,3,3,82932.71115254676,3 released
555,3,3,82932.94615355057,X pressed
556,3,3,82933.07415785908,X released
557,3,3,82933.73616002938,Q pressed
558,3,3,82933.81319247792,Q released
559,3,3,82933.90718027926,Q pressed
560,3,3,82934.04216219179,Q released
561,3,3,82934.1471800576,X pressed
562,3,3,82934.3501757842,X released
563,3,3,82934.68017650445,Q pressed
564,3,3,82934.76819291674,Q released
565,3,3,82934.85820005875,Q pressed
566,3,3,82934.95921406483,Q released
567,3,3,82935.01318776957,X pressed
568,3,3,82935.20332440446,X released
569,3,3,82935.53120839313,Q pressed
570,3,3,82935.62921275436,Q released
571,3,3,82935.72119392578,Q pressed
572,3,3,82935.82924103673,Q released
573,3,3,82935.93122205725,X pressed
574,3,3,82936.1492033073,X released
575,3,3,82936.39920593478,Q pressed
576,3,3,82936.51520766434,Q released
577,3,3,82936.63821939842,Q pressed
578,3,3,82936.81519983715,Q released
579,3,3,82936.86023850869,X pressed
580,3,3,82937.05521061565,X released
581,3,3,82937.19725863356,Q pressed
582,3,3,82937.57324073938,Q released
583,3,3,82937.66024953665,Q pressed
584,3,3,82937.74022192902,X pressed
585,3,3,82937.77621976574,Q released
586,3,3,82937.8562648592,X released
587,3,3,82937.86722682264,W released
588,3,3,82938.06923223448,PERIOD pressed
589,3,3,82938.13523311855,PERIOD released
590,3,3,82938.27425839138,E pressed
591,3,3,82938.3542277837,E released
592,3,3,82938.44224789606,X pressed
593,3,3,82938.52524563354,X released
594,3,3,82938.61523627528,E pressed
595,3,3,82938.68924037866,E released
596,3,3,82938.79726308926,C pressed
597,3,3,82938.8892523608,C released
598,3,3,82938.96426237919,SPACE pressed
599,3,3,82939.0482481314,SPACE released
600,3,3,82939.17826146986,0 pressed
601,3,3,82939.25127745852,0 released
602,3,3,82939.33525741064,0 pressed
603,3,3,82939.40525255425,0 released
604,3,3,82939.41122794335,1 pressed
605,3,3,82939.50226990075,1 released
606,3,3,82940.2182737762,UP pressed
607,3,3,82940.24627699373,UP released
608,3,3,82940.38226372126,UP pressed
609,3,3,82940.3973565463,UP released
610,3,3,82940.59734342805,RETURN pressed
611,3,3,82940.65525969156,RETURN released
612,3,3,82940.7623124877,S pressed
613,3,3,82940.85128401424,S released
614,3,3,82940.93529676685,E pressed
615,3,3,82941.02630042369,E released
616,3,3,82941.19429292843,N pressed
617,3,3,82941.25127827807,N released
618,3,3,82941.71132193721,ESCAPE pressed
619,3,3,82941.76630075694,ESCAPE released
620,3,3,82942.69328997812,W pressed
621,3,3,82942.84029766999,W released
622,3,3,82943.03532847784,X pressed
623,3,3,82943.07131691441,W pressed
624,3,3,82943.11929892981,W released
625,3,3,82943.15531486682,X released
626,3,3,82943.52433676885,PERIOD pressed
627,3,3,82943.54431206668,PERIOD released
628,3,3,82946.48035784243,LCONTROL pressed
629,3,3,82946.61335062532,A pressed
630,3,3,82946.71936870604,LCONTROL released
631,3,3,82946.73335851461,A released
632,3,3,82946.7813600303,BACK pressed
633,3,3,82946.81336810754,BACK released
634,3,3,82947.9673537132,ESCAPE pressed
635,3,3,82948.03938388715,ESCAPE released
636,3,3,82948.77137690102,W pressed
637,3,3,82948.83437764033,D pressed
638,3,3,82948.8553817535,D released
639,3,3,82949.1964125382,1 pressed
640,3,3,82949.27637733045,1 released
641,3,3,82949.36839060234,X pressed
642,3,3,82949.40839389878,W released
643,3,3,82949.43251785845,X released
644,3,3,82949.45339366971,W pressed
645,3,3,82949.76742235181,3 pressed
646,3,3,82949.86742414281,3 released
647,3,3,82949.94241536091,W released
648,3,3,82950.01141308965,W pressed
649,3,3,82950.15840818132,X pressed
650,3,3,82950.23741945937,X released
651,3,3,82950.25840397223,X pressed
652,3,3,82950.3694154274,X released
653,3,3,82950.61841533992,X pressed
654,3,3,82950.71640650096,X released
655,3,3,82951.1714540856,Q pressed
656,3,3,82951.29144807468,Q released
657,3,3,82951.32645119657,X pressed
658,3,3,82951.41542622316,X released
659,3,3,82951.41553062473,Q pressed
660,3,3,82951.49544671626,Q released
661,3,3,82951.53845755753,X pressed
662,3,3,82951.62244980985,X released
663,3,3,82951.93844022119,W released
664,3,3,82954.13349054888,TAB pressed
665,3,3,82954.49849549102,X pressed
666,3,3,82954.5125043999,W pressed
667,3,3,82954.65848447643,X released
668,3,3,82954.67648554481,W released
669,3,3,82958.55253263579,W pressed
670,3,3,82958.69154240839,TAB released
671,3,3,82958.8395466151,X pressed
672,3,3,82958.97151478271,X released
673,3,3,82959.44155359088,X pressed
674,3,3,82959.59754921675,X released
675,3,3,82960.01355431929,X pressed
676,3,3,82960.10754912072,X released
677,3,3,82960.26256863202,A pressed
678,3,3,82960.29155566423,W released
679,3,3,82960.52154829336,LSHIFT pressed
680,3,3,82960.57855664335,A released
681,3,3,82960.57865924487,D pressed
682,3,3,82960.69856603265,LSHIFT released
683,3,3,82960.7025601922,W pressed
684,3,3,82960.74954449272,D released
685,3,3,82961.00855315449,1 pressed
686,3,3,82961.12057942478,1 released
687,3,3,82961.15258430196,D pressed
688,3,3,82961.29357530411,D released
689,3,3,82961.41658013809,D pressed
690,3,3,82961.55155765056,D released
691,3,3,82961.71357846625,CAPITAL pressed
692,3,3,82962.17857749929,A pressed
693,3,3,82962.20561120234,W released
694,3,3,82962.22857174468,CAPITAL released
